	100.315	101.882	103.451	105.02	106.59	108.156	109.725	111.293	112.862	114.427	115.995	117.564	119.129	120.696	122.264	123.828	125.396	126.963	128.527	130.094	131.66	133.224	134.79	136.353	137.919	139.485	141.048	142.613	144.176	145.741	147.303	148.868	150.43	151.994	153.556	155.12	156.681	158.245	159.806	161.37	162.93	164.493	166.054	167.617	169.177	170.739	172.299	173.858	175.42	176.979	178.541	180.1	181.659	183.22	184.778	186.339	187.897	189.455	191.016	192.573	194.131	195.691	197.248	198.805	200.361	201.921	203.477	205.034	206.593	208.148	209.704	211.26	212.815	214.374	215.929	217.484	219.039	220.596	222.151	223.705	225.259	226.813	228.367	229.924	231.477	233.031	234.584	236.137	237.69	239.243	240.795	242.348	243.9	245.455	247.007	248.559	250.111	251.662	253.213	254.765	256.316	257.867	259.417	260.968	262.518	264.069	265.619	267.169	268.718	270.268	271.818	273.364	274.913	276.462	278.011	279.56	281.108	282.657	284.205	285.753	287.301	288.846	290.393	291.941	293.488	295.035	296.582	298.126	299.673	301.219	302.765	304.309	305.855	307.401	308.946	310.492	312.034	313.58	315.125	316.667	318.211	319.756	321.301	322.842	324.386	325.93	327.471	329.015	330.558	332.099	333.642	335.182	336.725	338.268	339.808	341.35	342.889	344.431	345.973	347.512	349.054	350.593	352.134	353.672	355.213	356.751	358.292	359.83	361.37	362.908	364.448	365.985	367.524	369.061	370.601	372.137	373.673	375.212	376.748	378.287	379.823	381.358	382.897	384.432	385.97	387.505	389.039	390.577	392.111	393.646	395.182	396.716	398.25	399.787	401.32	402.854	404.387	405.923	407.456	408.988	410.521	412.056	413.589	415.121	416.653	418.187	419.719	421.25	422.782	424.313	425.844	427.378	428.909	430.439	431.97	433.5	435.03	436.56	438.09	439.622	441.152	442.681	444.21	445.739	447.268	448.797	450.325	451.854	453.382	454.91	456.438	457.966	459.494	461.021	462.548	464.076	465.603	467.13	468.656	470.183	471.709	473.236	474.759	476.285	477.811	479.336	480.862	482.387	483.912	485.437	486.959	488.484	490.009	491.533	493.057	494.582	496.103	497.627	499.15	500.674	502.197	503.717	505.24	506.763	508.286	509.806	511.328	512.851	514.37	515.892	517.414	518.933	520.454	521.975	523.494	525.015	526.536	528.054	529.574	531.095	532.612	534.132	535.65	537.169	538.689	540.206	541.725	543.242	544.761	546.277	547.796	549.311	550.83	552.345	553.864	555.379	556.897	558.412	559.929	561.444	562.961	564.475	565.992	567.506	569.02	570.536	572.05	573.566	575.079	576.593	578.108	579.621	581.134	582.649	584.161	585.676	587.188	588.7	590.212	591.726	593.238	594.749	596.263	597.774	599.285	600.795	602.309	603.819	605.329	606.839	608.349	609.862	611.371	612.881	614.39	615.899	617.411	618.92	620.428	621.937	623.445	624.954	626.462	627.97	629.48	630.988	632.495	634.003	635.51	637.017	638.524	640.03	641.537	643.044	644.55	646.056	647.562	649.068	650.573	652.079	653.584	655.09	656.595	658.1	659.604	661.109	662.613	664.118	665.619	667.123	668.627	670.131	671.634	673.138	674.641	676.144	677.644	679.147	680.65	682.152	683.655	685.154	686.656	688.158	689.66	691.162	692.66	694.162	695.663	697.164	698.662	700.163	701.663	703.161	704.661	706.161	707.659	709.158	710.658	712.155	713.654	715.154	716.65	718.149	719.645	721.143	722.642	724.137	725.636	727.131	728.629	730.127	731.621	733.119	734.613	736.11	737.605	739.102	740.596	742.092	743.586	745.082	746.575	748.071	749.564	751.057	752.553	754.045	755.54	757.033	758.525	760.02	761.512	763.006	764.498	765.989	767.483	768.974	770.465	771.959	773.449	774.94	776.433	777.923	779.413	780.903	782.396	783.885	785.375	786.864	788.356	789.845	791.334	792.823	794.311	795.803	797.291	798.779	800.267	801.755	803.243	804.733	806.22	807.708	809.195	810.682	812.169	813.655	815.142	816.628	818.114	819.603	821.089	822.575	824.061	825.546	827.031	828.517	830.002	831.487	832.971	834.456	835.94	837.425	838.909	840.39	841.874	843.358	844.841	846.325	847.808	849.291	850.774	852.257	853.74	855.22	856.702	858.184	859.666	861.148	862.63	864.109	865.591	867.072	868.553	870.034	871.513	872.993	874.474	875.955	876.224	877.708	879.193	880.679	882.164	883.649	885.134	886.619	888.104	889.586	891.07	892.554	894.039	895.523	897.004	898.487	899.971	901.454	902.938	904.418	905.901	907.384	908.867	910.346	911.829	913.311	914.79	916.272	917.754	919.236	920.715	922.196	923.677	925.156	926.636	928.115	929.595	931.076	932.553	934.033	935.513	936.991	938.47	939.947	941.427	942.903	944.382	945.859	947.338	948.816	950.292	951.771	953.246	954.724	956.2	957.677	959.152	960.63	962.105	963.579	965.056	966.531	968.007	969.481	970.958	972.432	973.905	975.381	976.854	978.33	979.803	981.276	982.751	984.224	985.696	987.171	988.643	990.115	991.589	993.061	994.533	996.004	997.478	998.949	1000.42	1001.89	1003.36	1004.83	1006.3	1007.77	1009.25	1010.72	1012.19	1013.66	1015.13	1016.6	1018.07	1019.54	1021.01	1022.47	1023.94	1025.41	1026.88	1028.35	1029.82	1031.29	1032.75	1034.22	1035.69	1037.16	1038.62	1040.09	1041.56	1043.02	1044.49	1045.96	1047.42	1048.89	1050.35	1051.82	1053.29	1054.75	1056.22	1057.68	1059.15	1060.61	1062.08	1063.54	1065.01	1066.47	1067.94	1069.4	1070.86	1072.32	1073.79	1075.25	1076.71	1078.18	1079.64	1081.1	1082.56	1084.03	1085.49	1086.95	1088.41	1089.87	1091.34	1092.8	1094.26	1095.72	1097.18	1098.64	1100.1	1101.56	1103.02	1104.48	1105.94	1107.4	1108.86	1110.32	1111.78	1113.24	1114.69	1116.15	1117.61	1119.07	1120.53	1121.98	1123.44	1124.9	1126.36	1127.82	1129.27	1130.73	1132.18	1133.64	1135.1	1136.55	1138.01	1139.47	1140.92	1142.38	1143.83	1145.29	1146.74	1148.2	1149.65	1151.11	1152.56	1154.02	1155.47	1156.92	1158.38	1159.83	1161.29	1162.74	1164.19	1165.64	1167.1	1168.55	1170	1171.45	1172.91	1174.36	1175.81	1177.26	1178.71	1180.16	1181.61	1183.07	1184.52	1185.97	1187.42	1188.87	1190.32	1191.77	1193.22	1194.67	1196.12	1197.57	1199.02	1200.46	1201.92	1203.36	1204.81	1206.26	1207.71	1209.15	1210.6	1212.05	1213.5	1214.95	1216.39	1217.84	1219.29	1220.73	1222.18	1223.63	1225.07	1226.52	1227.96	1229.41	1230.86	1232.3	1233.75	1235.19	1236.64	1238.08	1239.53	1240.97	1242.41	1243.86	1245.3	1246.75	1248.19	1249.63	1251.08	1252.52	1253.96	1255.41	1256.85	1258.29	1259.73	1261.18	1262.62	1264.06	1265.5	1266.94	1268.39	1269.82	1271.27	1272.71	1274.15	1275.59	1277.03	1278.47	1279.91	1281.35	1282.79	1284.23	1285.67	1287.11	1288.55	1289.99	1291.42	1292.86	1294.3	1295.74	1297.18	1298.62	1300.05	1301.49	1302.93	1304.36	1305.8	1307.24	1308.68	1310.11	1311.55	1312.98	1314.42	1315.86	1317.29	1318.73	1320.16	1321.6	1323.04	1324.47	1325.91	1327.34	1328.77	1330.21	1331.64	1333.08	1334.51	1335.94	1337.38	1338.81	1340.24	1341.68	1343.11	1344.54	1345.98	1347.41	1348.84	1350.27	1351.7	1353.14	1354.57	1356	1357.43	1358.86	1360.29	1361.72	1363.15	1364.59	1366.02	1367.45	1368.88	1370.31	1371.74	1373.17	1374.59	1376.02	1377.45	1378.88	1380.31	1381.74	1383.17	1384.59	1386.03	1387.45	1388.88	1390.31	1391.73	1393.16	1394.59	1396.02	1397.44	1398.87	1400.3	1401.72	1403.15	1404.57	1406	1407.43	1408.85	1410.28	1411.7	1413.13	1414.55	1415.98	1417.4	1418.83	1420.25	1421.67	1423.1	1424.52	1425.95	1427.37	1428.79	1430.21	1431.64	1433.06	1434.48	1435.91	1437.33	1438.75	1440.17	1441.59	1443.02	1444.44	1445.86	1447.28	1448.7	1450.12	1451.54	1452.96	1454.38	1455.81	1457.23	1458.64	1460.07	1461.49	1462.9	1464.32	1465.74	1467.16	1468.58	1470	1471.42	1472.84	1474.25	1475.67	1477.09	1478.51	1479.93	1481.34	1482.76	1484.18	1485.59	1487.01	1488.43	1489.84	1491.26	1492.68	1494.09	1495.51	1496.92	1498.34	1499.75	1501.17	1502.58	1504	1505.41	1506.83	1508.24	1509.66	1511.07	1512.49	1513.9	1515.31	1516.73	1518.14	1519.55	1520.97	1522.38	1523.79	1525.2	1526.61	1528.03	1529.44	1530.85	1532.26	1533.68	1535.09	1536.5	1537.91	1539.32	1540.73	1542.14	1543.55	1544.96	1546.37	1547.78	1549.19	1550.6	1552.01	1553.42	1554.83	1556.24	1557.65	1559.06	1560.46	1561.87	1563.28	1564.69	1566.1	1567.51	1568.91	1570.32	1571.73	1573.13	1574.54	1575.95	1577.35	1578.76	1580.17	1581.57	1582.98	1584.39	1585.79	1587.2	1588.6	1590.01	1591.41	1592.82	1594.22	1595.63	1597.03	1598.44	1599.84	1601.24	1602.65	1604.05	1605.45	1606.86	1608.26	1608.39	1609.8	1611.21	1612.62	1614.02	1615.43	1616.84	1618.25	1619.65	1621.06	1622.47	1623.88	1625.28	1626.69	1628.1	1629.5	1630.91	1632.32	1633.72	1635.13	1636.53	1637.94	1639.35	1640.75	1642.16	1643.56	1644.96	1646.37	1647.78	1649.18	1650.58	1651.99	1653.39	1654.8	1656.2	1657.6	1659.01	1660.41	1661.81	1663.21	1664.62	1666.02	1667.42	1668.82	1670.23	1671.63	1673.03	1674.43	1675.83	1677.23	1678.64	1680.04	1681.44	1682.84	1684.24	1685.64	1687.04	1688.44	1689.84	1691.24	1692.64	1694.04	1695.44	1696.83	1698.23	1699.63	1701.03	1702.43	1703.83	1705.23	1706.63	1708.02	1709.42	1710.82	1712.22	1713.61	1715.01	1716.41	1717.8	1719.2	1720.6	1721.99	1723.39	1724.78	1726.18	1727.58	1728.97	1730.37	1731.76	1733.16	1734.55	1735.95	1737.34	1738.74	1740.13	1741.52	1742.92	1744.31	1745.71	1747.1	1748.49	1749.89	1751.28	1752.67	1754.06	1755.46	1756.85	1758.24	1759.63	1761.03	1762.42	1763.81	1765.2	1766.59	1767.98	1769.37	1770.77	1772.16	1773.55	1774.94	1776.33	1777.72	1779.11	1780.5	1781.89	1783.28	1784.67	1786.06	1787.44	1788.83	1790.22	1791.61	1793	1794.39	1795.78	1797.16	1798.55	1799.94
1	176.318	196.353	192.266	204.063	205.288	199.322	179.712	206.786	229.682	227.507	248.748	255.325	266.299	290.793	337.456	363.611	379.676	416.217	407.892	398.879	378.475	364.268	367.976	337.529	340.936	316.546	324.282	348.063	341.336	334.278	345.785	330.923	312.602	305.402	295.532	296.228	275.178	281.316	283.099	295.96	299.293	293.306	296.794	301.059	301.825	303.477	293.979	295.832	291.89	328.657	311.818	320.871	338.951	336.528	358.78	359.602	356.776	364.044	387.776	398.317	423.4	470.191	486.784	485.624	475.136	501.666	497.266	496.042	514.081	498.417	480.672	492.123	461.708	474.179	458.331	439.426	407.192	405.361	376.778	400.132	384.197	360.626	377.066	373.422	350.667	344.786	331.984	318.525	307.628	325.269	324.56	329.646	318.846	313.889	322.531	287.083	293.19	292.004	288.956	286.558	290.64	311.24	313.809	336.406	327.079	354.959	329.657	321.805	308.746	328.539	300.212	330.305	300.544	300.37	301.181	309.636	294.832	288.974	280.624	296.356	262.569	274.16	274.84	282.722	304.172	308.293	302.175	300.322	298.844	278.577	279.573	274.067	287.437	288.145	288.57	300.014	320.409	321.997	294.993	316.144	305.973	314.49	301.542	318.797	294.83	309.59	323.399	302.427	300.44	289.199	291.808	290.27	290	316.27	328.98	327.952	307.113	286.872	330.133	307.968	309.136	338.229	349.687	364.253	375.467	358.705	368.17	322.086	304.787	324.965	321.785	309.386	306.723	313.502	299.497	296.233	312.608	309.4	336.509	310.578	320.87	331.913	296.607	297.751	321.117	313.96	335.219	347.69	341.439	330.506	355.637	349.436	343.531	359.61	347.143	372.313	348.032	328.41	332.025	339.856	329.457	307.052	324.118	317.192	330.709	329.949	320.421	321.388	326.777	344.898	341.324	346.577	325.092	342.604	356.79	322.983	354.036	349.279	340.625	352.648	331.087	364.818	370.447	373.623	414.964	421.859	466.78	476.392	514.863	559.59	686.355	819.179	976.371	1114.66	1225.54	1218.33	1208.42	1006.57	902.877	777.163	673.51	584.191	500.916	443.738	413.046	402.945	393.628	371.72	390.406	378.463	395.281	388.023	380.389	364.408	350.202	385.423	379.41	390.561	394.128	406.983	420.686	400.636	409.745	367.195	364.529	353.571	341.238	326.521	323.584	320.776	330.555	306.506	303.498	284.711	291.72	277.622	288.411	283.142	277.385	288.562	294.091	293.488	281.108	271.657	285.708	275.496	277.467	269.321	291.258	296.101	280.866	277.151	276.538	282.788	281.452	279.501	278.641	277.46	272.752	265.889	252.922	272.62	288.146	271.796	261.543	254.542	257.127	256.864	267.355	252.558	260.126	272.479	281.865	274.237	283.263	275.979	264.754	254.832	257.963	273.215	275.964	265.524	265.232	276.713	262.621	276.458	277.471	264.535	262.775	262.863	257.023	248.714	261.849	275.416	260.777	265.816	264.373	249.84	253.279	259.938	268.196	284.202	285.645	285.991	275.761	280.159	286.698	282.16	284.353	292.673	284.714	269.27	251.914	255.236	254.161	260.35	271.089	254.13	250.717	265.593	265.587	260.814	253.308	248.437	233.761	258.831	246.815	259.65	244.275	241.427	235.017	240.939	265.529	268.333	246.761	245.385	247.74	239.307	240.883	241.081	243.645	250.115	239.769	241.351	232.424	238.157	236.154	239.512	241.602	251.632	246.395	246.325	243.722	239.699	241.953	236.797	236.543	223.603	241.04	239.733	228.829	225.28	256.912	235.793	228.349	220.595	223.268	224.541	217.584	216.082	219.508	220.268	223.406	236.026	228.804	223.904	221.864	222.781	221.931	229.561	225.998	234.138	226.355	227.176	229.492	221.759	222.153	217.88	219.663	218.468	213.76	229.118	234.774	237.87	238.554	231.072	244.032	225.384	238.424	227.044	236.522	231.299	239.356	247.9	250.845	253.005	235.491	232.599	243.963	234.516	255.346	253.972	235.701	251.995	252.395	267.422	282.258	269.676	270.909	259.675	247.138	245.274	246.24	266.803	265.715	289.478	259.947	267.596	248.8	276.958	250.047	269.189	253.465	265.327	254.847	269.194	255.373	264.041	258.927	254.461	244.41	244.155	253.703	250.251	251.674	259.659	291.5	268.761	256.117	245.992	266.485	263.51	235.073	254.22	237.13	233.337	243.616	251.691	264.697	248.004	242.712	237.009	240.983	267.574	255.745	250.467	247.829	252.754	250.623	253.783	254.575	232.264	252.563	211.925	214.388	230.307	233.391	218.517	267.874	251.927	252.386	222.209	239.504	256.701	242.555	222.926	237.159	246.948	256.998	239.723	233.814	239.795	229.755	216.756	224.76	226.784	241.317	230.765	256.658	242.743	242.288	235.3	225.393	238.77	239.853	237.141	225.393	236.212	235.447	238.502	227.896	236.312	221.133	237.005	239.085	220.146	210.615	252.235	257.68	234.687	228.461	251.288	240.336	235.36	259.007	245.22	254.556	260.251	249.529	254.338	258.941	254.696	251.372	235.255	235.972	247.341	256.956	239.685	243.451	255.625	242.958	242.793	253.722	255.801	260.749	255.584	248.979	231.067	251.017	243.867	233.97	237.107	244.197	251.599	234.849	257.246	243.975	236.128	242.606	252.889	244.288	269.437	260.875	250.229	266.911	256.187	258.534	244.805	271.458	278.248	264.978	271.818	262.905	250.416	248.82	252.972	271.707	266.078	238.433	250.345	260.139	254.472	253.397	256.439	249.508	248.409	237.431	239.841	220.506	227.904	246.713	253.413	245.695	246.025	252.363	253.357	240.159	240.732	236.953	244.149	249.18	241.468	253.615	247.558	259.901	248.952	263.465	262.371	254.574	265.22	260.609	248.4	263.893	258.247	246.992	261.648	243.936	242.689	245.512	236.89	242.72	247.034	257.138	253.686	274.818	271.513	248.606	228.262	243.271	249.918	251.787	255.838	258.61	243.402	255.824	246.489	259.69	252.637	251.948	256.067	241.442	260.975	267.816	272.451	257.823	252.92	245.576	241.893	263.46	239.142	248.061	252.771	239.834	254.197	254.571	243.908	249.852	258.354	252.935	269.557	265.58	270.503	286.21	284.113	283.537	293.834	283.92	277.922	267.375	267.568	273.983	267.19	252.58	254.631	263.038	256.96	242.631	249.212	253.141	248.021	247.345	239.779	227.337	234.302	259.116	246.129	259.704	243.011	250.87	250.368	248.917	250.076	254.974	269.634	252.465	257.786	250.21	238.786	255.619	244.341	250.827	249.672	250.834	249.438	237.86	257.601	258.694	266.076	254.819	266.583	249.93	249.681	252.978	257.295	254.2	238.889	249.985	246.841	242.951	249.099	252.624	239.402	253.522	239.603	242.615	251.3	255.088	260.09	257.526	249.416	258.78	236.144	251.295	247.052	241.943	243.7	251.113	253.26	241.087	249.369	251.731	251.655	255.387	265.806	254.775	273.373	281.952	259.74	261.418	262.63	263.029	255.513	255.285	258.725	280.155	272.075	282.076	277.105	274.975	270.51	271.777	262.949	277.159	268.923	278.791	271.214	273.683	281.896	286.672	283.962	284.274	269.139	272.484	284.905	280.68	279.663	297.124	291.485	288.274	291.1	296.535	289.719	297.336	291.754	276.433	283.586	287.445	281.767	288.845	305.998	311.066	303.791	301.59	308.762	294.433	287.525	312.28	308.486	296.231	297.474	303.081	304.63	302.037	307.002	304.639	317.492	312.391	309.242	304.067	301.03	298.766	303.276	302.261	306.577	301.554	308.771	312.277	314.21	307.533	305.531	307.671	314.091	298.1	303.515	304.441	303.316	303.757	298.233	298.335	303.318	311.049	310.823	310.226	313.257	298.513	292.644	302.566	314.542	308.741	297.69	314.793	311.521	305.993	306.091	310.586	300.71	296.091	312.144	305.213	304.433	305.53	309.224	304.063	322.33	327.089	306.769	297.365	307.28	309.735	319.257	316.748	310.811	301.009	305.339	315.491	316.585	300.013	288.883	296.189	309.453	321.687	324.439	304.279	315.546	324.648	313.688	319.349	319.892	314.178	300.54	314.103	301.91	309.545	321.048	318.941	318.351	328.864	317.088	326.935	305.885	310.949	307.198	309.893	313.277	328.072	327.099	328.956	313.681	322.538	319.781	324.415	333.671	314.554	306.002	301.874	311.316	316.455	320.532	327.279	324.043	328.928	322.493	324.955	319.25	328.984	321.165	313.425	315.464	312.475	307.15	325.271	330.543	326.329	315.539	319.846	322.627	314.317	334.414	326.371	325.41	331.5	329.14	341.776	345.547	324.563	338.022	324.339	346.638	345.7	338.587	344.2	321.566	340.009	360.993	338.099	347.349	342.245	338.269	363.297	348.2	347.155	349.108	364.105	343.065	358.896	347.504	353.849	342.357	360.411	344.111	368.568	346.735	373.558	343.022	368.284	361.579	372.692	377.331	385.025	365.521	394.947	367.381	387.916	389.298	368.094	378.185	378.868	366.236	365.174	387.905	386.659	381.855	362.146	364.192	370.781	380.976	372.004	377.432	359.929	358.891	356.833	375.437	346.169	360.819	352.853	325.109	339.962	333.856	338.265	341.071	334.344	348.63	340.803	339.536	314.99	326.636	311.596	332.483	317.256	339.553	322.826	330.315	333.291	322.253	323.152	331.489	315.419	322.035	316.641	295.926	300.672	310.757	335.262	323.299	310.786	304.586	327.724	296.185	315.781	302.229	298.67	295.822	302.8	305.772	299.035	307.991	313.194	296.604	301.172	323.645	308.163	324.781	317.619	311.327	325.851	298.126	303.707	313.236	322.156	297.049	299.937	306.103	303.381	315.044	297.943	290.831	295.493	300.275	307.722	288.214	287.805	314.873	305.17	316.529	286.532	298.975	307.633	291.614	288.656	294.004	298.268	304.648	302.846	291.007	305.621	295.681	294.138	305.735	280.827	316.886	293.154	304.241	313.541	317.417	304.331	303.505	300.955	307.237	304.736	290.057	300.547	295.234	295.753	295.508	304.582	301.756	300.64	311.225	296.363	314.364	287.677	310.374	300.431	294.828	287.208	301.81	296.743	300.016	297.957	306.309	315.027	295.837	299.791	300.556	290.954	293.306
